,"SetFixOrientationMode(ShapeFix_Shell self, Standard_Integer value)"
,GetCreateOpenSolidMode(ShapeFix_Solid self) -> Standard_Boolean
,"SetCreateOpenSolidMode(ShapeFix_Solid self, Standard_Boolean value)"
,GetFixShellMode(ShapeFix_Solid self) -> Standard_Integer
,"SetFixShellMode(ShapeFix_Solid self, Standard_Integer value)"
,GetFixShellOrientationMode(ShapeFix_Solid self) -> Standard_Integer
,"SetFixShellOrientationMode(ShapeFix_Solid self, Standard_Integer value)"
,GetClosedWireMode(ShapeFix_Wire self) -> Standard_Boolean
,"SetClosedWireMode(ShapeFix_Wire self, Standard_Boolean value)"
,GetFixAddCurve3dMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixAddCurve3dMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixAddPCurveMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixAddPCurveMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixConnectedMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixConnectedMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixDegeneratedMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixDegeneratedMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixEdgeCurvesMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixEdgeCurvesMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixGaps2dMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixGaps2dMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixGaps3dMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixGaps3dMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixGapsByRangesMode(ShapeFix_Wire self) -> Standard_Boolean
,"SetFixGapsByRangesMode(ShapeFix_Wire self, Standard_Boolean value)"
,GetFixIntersectingEdgesMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixIntersectingEdgesMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixLackingMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixLackingMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixNonAdjacentIntersectingEdgesMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixNonAdjacentIntersectingEdgesMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixNotchedEdgesMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixNotchedEdgesMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixRemoveCurve3dMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixRemoveCurve3dMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixRemovePCurveMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixRemovePCurveMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixReorderMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixReorderMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixReversed2dMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixReversed2dMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixSameParameterMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixSameParameterMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixSeamMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixSeamMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixSelfIntersectingEdgeMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixSelfIntersectingEdgeMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixSelfIntersectionMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixSelfIntersectionMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixShiftedMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixShiftedMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixSmallMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixSmallMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixTailMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixTailMode(ShapeFix_Wire self, Standard_Integer value)"
,GetFixVertexToleranceMode(ShapeFix_Wire self) -> Standard_Integer
,"SetFixVertexToleranceMode(ShapeFix_Wire self, Standard_Integer value)"
,GetModifyGeometryMode(ShapeFix_Wire self) -> Standard_Boolean
,"SetModifyGeometryMode(ShapeFix_Wire self, Standard_Boolean value)"
,GetModifyRemoveLoopMode(ShapeFix_Wire self) -> Standard_Integer
,"SetModifyRemoveLoopMode(ShapeFix_Wire self, Standard_Integer value)"
,GetModifyTopologyMode(ShapeFix_Wire self) -> Standard_Boolean
,"SetModifyTopologyMode(ShapeFix_Wire self, Standard_Boolean value)"
,GetPreferencePCurveMode(ShapeFix_Wire self) -> Standard_Boolean
,"SetPreferencePCurveMode(ShapeFix_Wire self, Standard_Boolean value)"
,GetModeDropSmallEdges(ShapeFix_Wireframe self) -> Standard_Boolean
,"SetModeDropSmallEdges(ShapeFix_Wireframe self, Standard_Boolean value)"
,GetMinArea(ShapeUpgrade_RemoveInternalWires self) -> Standard_Real
,"SetMinArea(ShapeUpgrade_RemoveInternalWires self, Standard_Real value)"
,GetRemoveFaceMode(ShapeUpgrade_RemoveInternalWires self) -> Standard_Boolean
,"SetRemoveFaceMode(ShapeUpgrade_RemoveInternalWires self, Standard_Boolean value)"
,GetMaxArea(ShapeUpgrade_ShapeDivideArea self) -> Standard_Real
,"SetMaxArea(ShapeUpgrade_ShapeDivideArea self, Standard_Real value)"
,GetNbParts(ShapeUpgrade_SplitSurfaceArea self) -> Standard_Integer
,"SetNbParts(ShapeUpgrade_SplitSurfaceArea self, Standard_Integer value)"
,GetMaxArea(ShapeUpgrade_FaceDivideArea self) -> Standard_Real
,"SetMaxArea(ShapeUpgrade_FaceDivideArea self, Standard_Real value)"
,ShallowDumpToString(Standard_GUID self) -> std::string
,"__ne_wrapper__(Standard_GUID self, Standard_GUID other) -> bool"
,"__eq_wrapper__(Standard_GUID self, Standard_GUID other) -> bool"
,PrintToString(Standard_Failure self) -> std::string
,GetTypeNum(Standard_Persistent self) -> Standard_Integer
,"SetTypeNum(Standard_Persistent self, Standard_Integer value)"
,PrintToString(Standard_Type self) -> std::string
,GetLabelMode(StepData_StepWriter self) -> Standard_Integer
,"SetLabelMode(StepData_StepWriter self, Standard_Integer value)"
,PrintToString(StepData_StepWriter self) -> std::string
,GetTypeMode(StepData_StepWriter self) -> Standard_Integer
,"SetTypeMode(StepData_StepWriter self, Standard_Integer value)"
,DumpToString(STEPSelections_AssemblyExplorer self) -> std::string
,GetASCIIMode(StlAPI_Writer self) -> Standard_Boolean
,"SetASCIIMode(StlAPI_Writer self, Standard_Boolean value)"
,PrintToString(TCollection_AsciiString self) -> std::string
,"ReadFromString(TCollection_AsciiString self, std::string src)"
,StatisticsToString(TCollection_BasicMap self) -> std::string
,PrintToString(TCollection_ExtendedString self) -> std::string
,"__iadd_wrapper__(TCollection_ExtendedString self, TCollection_ExtendedString other)"
,PrintToString(TCollection_HAsciiString self) -> std::string
,PrintToString(TCollection_HExtendedString self) -> std::string
,StatisticsToString(TColStd_PackedMapOfInteger self) -> std::string
,"__isub_wrapper__(TColStd_PackedMapOfInteger self, TColStd_PackedMapOfInteger other)"
,"__eq_wrapper__(TColStd_PackedMapOfInteger self, TColStd_PackedMapOfInteger other) -> bool"
,DumpToString(TDataStd_AsciiString self) -> std::string
,DumpToString(TDataStd_BooleanArray self) -> std::string
,DumpToString(TDataStd_BooleanList self) -> std::string
,List(TDataStd_BooleanList self) -> TDataStd_ListOfByte
,DumpToString(TDataStd_ByteArray self) -> std::string
,DumpToString(TDataStd_Current self) -> std::string
,DumpToString(TDataStd_Expression self) -> std::string
,DumpToString(TDataStd_ExtStringArray self) -> std::string
,DumpToString(TDataStd_ExtStringList self) -> std::string
,DumpToString(TDataStd_IntPackedMap self) -> std::string
,DumpToString(TDataStd_Integer self) -> std::string
,DumpToString(TDataStd_IntegerArray self) -> std::string
,DumpToString(TDataStd_IntegerList self) -> std::string
,DumpToString(TDataStd_NamedData self) -> std::string
,DumpToString(TDataStd_Real self) -> std::string
,DumpToString(TDataStd_RealArray self) -> std::string
,DumpToString(TDataStd_RealList self) -> std::string
,DumpToString(TDataStd_ReferenceArray self) -> std::string
,DumpToString(TDataStd_ReferenceList self) -> std::string
,DumpToString(TDataStd_TreeNode self) -> std::string
,DumpToString(TDataStd_UAttribute self) -> std::string
,DumpToString(TDataStd_Variable self) -> std::string
,DumpToString(TDataStd_Comment self) -> std::string
,DumpToString(TDataStd_Directory self) -> std::string
,DumpToString(TDataStd_Name self) -> std::string
,DumpToString(TDataStd_NoteBook self) -> std::string
,DumpToString(TDataStd_Relation self) -> std::string
,DumpToString(TDataStd_Tick self) -> std::string
,DumpToString(TDataXtd_Axis self) -> std::string
,DumpToString(TDataXtd_Constraint self) -> std::string
,DumpToString(TDataXtd_Geometry self) -> std::string
,DumpToString(TDataXtd_Placement self) -> std::string
,DumpToString(TDataXtd_Plane self) -> std::string
,DumpToString(TDataXtd_Point self) -> std::string
,DumpToString(TDataXtd_Shape self) -> std::string
,DumpToString(TDataXtd_Triangulation self) -> std::string
,DumpToString(TDataXtd_PatternStd self) -> std::string
,DumpToString(TDF_Attribute self) -> std::string
,DumpToString(TDF_AttributeDelta self) -> std::string
,DumpToString(TDF_Data self) -> std::string
,DumpToString(TDF_DataSet self) -> std::string
,DumpToString(TDF_Delta self) -> std::string
,DumpToString(TDF_IDFilter self) -> std::string
,DumpToString(TDF_Label self) -> std::string
,EntryDumpToString(TDF_Label self) -> std::string
,"__ne_wrapper__(TDF_Label self, TDF_Label other) -> bool"
,"__eq_wrapper__(TDF_Label self, TDF_Label other) -> bool"
,Returns the label name
,DumpToString(TDF_Reference self) -> std::string
,DumpToString(TDocStd_ApplicationDelta self) -> std::string
,DumpToString(TDocStd_Modified self) -> std::string
,DumpTransactionToString(TDocStd_MultiTransactionManager self) -> std::string
,DumpToString(TDocStd_Owner self) -> std::string
,DumpToString(TDocStd_XLink self) -> std::string
,DumpToString(TDocStd_XLinkRoot self) -> std::string
,"__init__(ShapeTesselator self, TopoDS_Shape aShape) -> ShapeTesselator"
,"Compute(ShapeTesselator self, bool compute_edges=False, float mesh_quality=1.0, bool parallel=False)"
,"GetVertex(ShapeTesselator self, int ivert)"
,"GetNormal(ShapeTesselator self, int inorm)"
,"GetTriangleIndex(ShapeTesselator self, int triangleIdx)"
,"GetEdgeVertex(ShapeTesselator self, int iEdge, int ivert)"
,VerticesList(ShapeTesselator self) -> float *
,ObjGetTriangleCount(ShapeTesselator self) -> int
,ObjGetInvalidTriangleCount(ShapeTesselator self) -> int
,ObjGetVertexCount(ShapeTesselator self) -> int
,ObjGetNormalCount(ShapeTesselator self) -> int
,ObjGetEdgeCount(ShapeTesselator self) -> int
,"ObjEdgeGetVertexCount(ShapeTesselator self, int iEdge) -> int"
,ExportShapeToX3DTriangleSet(ShapeTesselator self) -> std::string
,"ExportShapeToThreejsJSONString(ShapeTesselator self, char * shape_function_name) -> std::string"
,"ExportShapeToX3D(ShapeTesselator self, char * filename, int diffR=1, int diffG=0, int diffB=0)"
,GetVerticesPositionAsTuple(ShapeTesselator self) -> vector_float
,GetNormalsAsTuple(ShapeTesselator self) -> vector_float
,DumpToString(TFunction_DriverTable self) -> std::string
,DumpToString(TFunction_Function self) -> std::string
,DumpToString(TFunction_GraphNode self) -> std::string
,DumpToString(TFunction_Iterator self) -> std::string
,DumpToString(TFunction_Logbook self) -> std::string
,DumpToString(TFunction_Scope self) -> std::string
,DumpToString(TNaming_NamedShape self) -> std::string
,DumpToString(TNaming_Naming self) -> std::string
,DumpToString(TNaming_UsedShapes self) -> std::string
,DumpTypesToString(TObj_Persistence self) -> std::string
,DumpToString(TObj_TXYZ self) -> std::string
,GetChangeBoundary(TopBas_TestInterference self) -> Standard_Integer
,"SetChangeBoundary(TopBas_TestInterference self, Standard_Integer value)"
,GetChangeIntersection(TopBas_TestInterference self) -> Standard_Real
,"SetChangeIntersection(TopBas_TestInterference self, Standard_Real value)"
,ShallowDumpToString(TopLoc_Datum3D self) -> std::string
,__hash__(TopLoc_Location self) -> Standard_Integer
,ShallowDumpToString(TopLoc_Location self) -> std::string
,"__ne_wrapper__(TopLoc_Location self, TopLoc_Location other) -> bool"
,"__eq_wrapper__(TopLoc_Location self, TopLoc_Location other) -> bool"
,__hash__(TopoDS_Shape self) -> Standard_Integer
,"__ne_wrapper__(TopoDS_Shape self, TopoDS_Shape other) -> bool"
,"__eq_wrapper__(TopoDS_Shape self, TopoDS_Shape other) -> bool"
,GetTolerance(TopoDSToStep_Root self) -> Standard_Real
,"SetTolerance(TopoDSToStep_Root self, Standard_Real value)"
,DumpLineTransitionsToString(TopOpeBRep_LineInter self) -> std::string
,DumpCurrentToString(TopOpeBRep_ShapeScanner self) -> std::string
,DumpToString(TopOpeBRepBuild_GIter self) -> std::string
,DumpToString(TopOpeBRepBuild_GTool self) -> std::string
,__init__(TopOpeBRepBuild_GTool self) -> TopOpeBRepBuild_GTool
,DumpTypeToString(TopOpeBRepBuild_GTopo self) -> std::string
,PrintIntgToString(TopOpeBRepDS_Check self) -> std::string
,DumpCurrentToString(TopOpeBRepTool_ShapeExplorer self) -> std::string
,DumpToString(TopTools_LocationSet self) -> std::string
,"ReadFromString(TopTools_LocationSet self, std::string src)"
,WriteToString(TopTools_LocationSet self) -> std::string
,DumpToString(TopTools_ShapeSet self) -> std::string
,DumpExtentToString(TopTools_ShapeSet self) -> std::string
,DumpGeometryToString(TopTools_ShapeSet self) -> std::string
,"ReadFromString(TopTools_ShapeSet self, std::string src)"
,"ReadGeometryFromString(TopTools_ShapeSet self, std::string src)"
,WriteToString(TopTools_ShapeSet self) -> std::string
,WriteGeometryToString(TopTools_ShapeSet self) -> std::string
,GetModeTrans(Transfer_ActorOfFinderProcess self) -> Standard_Integer
,"SetModeTrans(Transfer_ActorOfFinderProcess self, Standard_Integer value)"
,GetModeNewTransfer(TransferBRep_Reader self) -> Standard_Boolean
,"SetModeNewTransfer(TransferBRep_Reader self, Standard_Boolean value)"
,GetNoResult(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetNoResult(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetNoResultFail(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetNoResultFail(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetNoResultWarning(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetNoResultWarning(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetNoResultWarningFail(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetNoResultWarningFail(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetResult(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetResult(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetResultFail(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetResultFail(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetResultWarning(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetResultWarning(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,GetResultWarningFail(TransferBRep_TransferResultInfo self) -> Standard_Integer
,"SetResultWarningFail(TransferBRep_TransferResultInfo self, Standard_Integer value)"
,__init__(Display3d self) -> Display3d
,VrmlHeaderWriterToString(vrml self) -> std::string
,__init__(Vrml self) -> vrml
,PrintToString(Vrml_AsciiText self) -> std::string
,PrintToString(Vrml_Cone self) -> std::string
,PrintToString(Vrml_Coordinate3 self) -> std::string
,PrintToString(Vrml_Cube self) -> std::string
,PrintToString(Vrml_Cylinder self) -> std::string
,PrintToString(Vrml_DirectionalLight self) -> std::string
,PrintToString(Vrml_FontStyle self) -> std::string
,PrintToString(Vrml_Group self) -> std::string
,PrintToString(Vrml_IndexedFaceSet self) -> std::string
,PrintToString(Vrml_IndexedLineSet self) -> std::string
,PrintToString(Vrml_Info self) -> std::string
,DEFToString(Vrml_Instancing self) -> std::string
,USEToString(Vrml_Instancing self) -> std::string
,PrintToString(Vrml_LOD self) -> std::string
,PrintToString(Vrml_Material self) -> std::string
,PrintToString(Vrml_MaterialBinding self) -> std::string
,PrintToString(Vrml_MatrixTransform self) -> std::string
,PrintToString(Vrml_Normal self) -> std::string
,PrintToString(Vrml_NormalBinding self) -> std::string
,PrintToString(Vrml_OrthographicCamera self) -> std::string
,PrintToString(Vrml_PerspectiveCamera self) -> std::string
,PrintToString(Vrml_PointLight self) -> std::string
,PrintToString(Vrml_PointSet self) -> std::string
,PrintToString(Vrml_Rotation self) -> std::string
,PrintToString(Vrml_Scale self) -> std::string
,PrintToString(Vrml_Separator self) -> std::string
,PrintToString(Vrml_ShapeHints self) -> std::string
,PrintToString(Vrml_Sphere self) -> std::string
,PrintToString(Vrml_SpotLight self) -> std::string
,PrintToString(Vrml_Switch self) -> std::string
,PrintToString(Vrml_Texture2 self) -> std::string
,PrintToString(Vrml_Texture2Transform self) -> std::string
,PrintToString(Vrml_TextureCoordinate2 self) -> std::string
,PrintToString(Vrml_Transform self) -> std::string
,PrintToString(Vrml_TransformSeparator self) -> std::string
,PrintToString(Vrml_Translation self) -> std::string
,PrintToString(Vrml_WWWAnchor self) -> std::string
,PrintToString(Vrml_WWWInline self) -> std::string
,AddToString(VrmlConverter_Projector self) -> std::string
,DumpToString(VrmlData_Scene self) -> std::string
,DumpToString(XCAFDoc_Area self) -> std::string
,DumpToString(XCAFDoc_AssemblyItemRef self) -> std::string
,DumpToString(XCAFDoc_Centroid self) -> std::string
,DumpToString(XCAFDoc_GraphNode self) -> std::string
,DumpToString(XCAFDoc_Note self) -> std::string
,DumpToString(XCAFDoc_NotesTool self) -> std::string
,DumpToString(XCAFDoc_ShapeTool self) -> std::string
,DumpToString(XCAFDoc_Volume self) -> std::string
,DumpToString(XCAFDoc_NoteBinData self) -> std::string
,DumpToString(XCAFDoc_NoteComment self) -> std::string
,"__eq_wrapper__(XCAFPrs_Style self, XCAFPrs_Style other) -> bool"
,"Return True is PyQt5 found, else False"
,"Return True is PySide2 found, else False"
,"Return True is wxPython found, else False"
,Quantity_NOC_%s
,Adds a callback that will be called each time a shape s selected
,Remove a callback from the callback list
,enables the raytracing mode
,Show a black triedron in lower right corner
,"displays a background image (jpg, png etc.)"
,displays a vector as an arrow
,display one or a set of displayable objects
,capture-%i-%s.jpeg
,The base Qt Widget for an OCC viewer
,Centers the window on the screen.
, A flask webserver. 
,PythonOCC Demo Page
,called whenever a shape  or edge is clicked
,Adds a callback that will be called each time a shape is selected
,Returns the selected shape
,shp is a list of gp_Pnt
,shp is either a TopoDS_Wire or a TopodS_Edge.
, A very simple webserver. 
,Export a set of points to a LineSegment buffergeometry
,Author
,Keywords
,Generate the HTML file to be rendered by the web browser
,render the scene into the browser.
,generator
,creator
,identifier
,description
,x3d_shapes is a list that contains uid for each shape
,A class for exporting a TopoDS_Shape to an x3d file
,Adds a shape to the rendering buffer. This class computes the x3d file
,Call the render() method to display the X3D scene.
,"opens a stl file, reads the content, and returns a BRep topods_shape object"
,"Returns a svgwrite.Path for the edge, and the 2d bounding box"
,returns True if the TopoDS_Face is a planar surface
,Returns shape volume
,Returns a set of points
,"just get the type string, remove TopAbs_ and lowercas all ending letters"
,Return hidden and visible edges as two lists of edges
,creates a proxy for the given class
